yacht_id,office,arrival_port,arrival_date,departure_date,service_type,invoice_comments,supplier,cost_no_vat,final_charge,year,month,stay_days,margin,service_category,flag
yacht_2,Bergen Office,Svolvær,2024-07-02 00:00:00,2024-08-02 00:00:00,Purchasing Assistance,Purchase of T-jett Teak Wonder Wood,Unidentified Supplier,3115.75,3969.65,2024,7,31.0,853.9000000000001,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-07-03 00:00:00,2024-07-31 00:00:00,Technical Assistance,Technicians - Svolvaer,Unidentified Supplier,10018.15,12841.14,2024,7,28.0,2822.99,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-07-03 00:00:00,2024-08-01 00:00:00,Logistic Arrangements,Transport of Tender - Turkey to Norway (excluding customs clearance in Norway),Unidentified Supplier,29933.1,38449.08,2024,7,29.0,8515.980000000003,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-07-03 00:00:00,2024-08-02 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour,Unidentified Supplier,257.06,437.66,2024,7,30.0,180.60000000000002,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-07-03 00:00:00,2024-08-02 00:00:00,Guide Services,Guide 8th of July - Reinebringen + Bjevelporten,Unidentified Supplier,10615.98,11973.35,2024,7,30.0,1357.3700000000008,Hospitality,
yacht_2,Bergen Office,Svolvær,2024-07-04 00:00:00,2024-08-02 00:00:00,Custom Clearance,Custom Clearance - 882675786744,Unidentified Supplier,549.9,786.71,2024,7,29.0,236.81000000000006,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-07-04 00:00:00,2024-08-02 00:00:00,Car Rental,Rental Car - Svolvaer,Unidentified Supplier,9826.93,11216.7,2024,7,29.0,1389.7700000000004,Hospitality,
yacht_2,Bergen Office,Svolvær,2024-07-04 00:00:00,2024-08-03 00:00:00,Technical Assistance,Technical Assistance - Svolvaer - Shipselektro,Unidentified Supplier,54118.44,76754.19,2024,7,30.0,22635.75,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-29 00:00:00,Storage & Transport,Try Haul Out in Tromso,Unidentified Supplier,94122.51,92386.14,2024,8,28.0,-1736.3699999999953,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-29 00:00:00,Storage Arrangements,Storage 4110 - Tromso - Second Space,Unidentified Supplier,6606.59,7476.97,2024,8,28.0,870.3800000000001,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-29 00:00:00,Technical Assistance,Technician for AIS - MA#114,Unidentified Supplier,9855.79,14548.51,2024,8,28.0,4692.719999999999,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-30 00:00:00,Technical Assistance,Technician - Tempia - Svolvaer,Unidentified Supplier,5419.25,7663.57,2024,8,29.0,2244.3199999999997,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-30 00:00:00,Guide Services,"Guide Service - 4th, 6th, 10th, 12th and 14th of August Reinebringen, Djevelporten, Skrovafjellet, Djelvelporten, Reinebringen, Offersoykammen",Unidentified Supplier,72146.17,74804.33,2024,8,29.0,2658.1600000000035,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-30 00:00:00,Marina Water Fees,Waste Handling - Outside of Tromso,Unidentified Supplier,17486.15,27147.78,2024,8,29.0,9661.629999999997,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-30 00:00:00,Courier,Transfer of Packages from Tromsö to Lofoten - Express,Unidentified Supplier,21874.01,33344.7,2024,8,29.0,11470.689999999999,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-30 00:00:00,Custom Clearance,Custom Clearance - 7070592000994295 Super Yacht Spares,Unidentified Supplier,861.67,975.35,2024,8,29.0,113.68000000000006,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-30 00:00:00,Purchasing Assistance,Ferry Tickets - Skervoy - Tromso,Unidentified Supplier,2513.1,3002.05,2024,8,29.0,488.9500000000003,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-30 00:00:00,Car Rental,Car Rental - July,Unidentified Supplier,1390.11,1659.57,2024,8,29.0,269.46000000000004,Hospitality,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-30 00:00:00,Custom Clearance,Custom Clearance - 882675786744,Unidentified Supplier,526.63,784.88,2024,8,29.0,258.25,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-30 00:00:00,Technical Assistance,Technical Assistance - Svolvaer - Shipselektro,Unidentified Supplier,52355.12,72473.68,2024,8,29.0,20118.55999999999,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-30 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour,Unidentified Supplier,317.14,444.46,2024,8,29.0,127.32,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-30 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour - Piece Modelisme,Unidentified Supplier,898.46,1032.06,2024,8,29.0,133.5999999999999,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-31 00:00:00,Purchasing Assistance,Purchase of T-jett Teak Wonder Wood,Unidentified Supplier,3129.81,3771.0,2024,8,30.0,641.19,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-31 00:00:00,Purchasing Assistance,Ferry Tickets - Skervoy - Tromso,Unidentified Supplier,1093.55,1225.26,2024,8,30.0,131.71000000000004,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-31 00:00:00,Storage & Transport,Storage and Deliveries of Packages - Leknes,Unidentified Supplier,6152.05,5916.42,2024,8,30.0,-235.6300000000001,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-31 00:00:00,Custom Clearance,Custom Clearance - 70705920000991829 Super Yacht Spares - Gorinchem,Unidentified Supplier,2213.45,3561.76,2024,8,30.0,1348.3100000000004,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-31 00:00:00,Technical Assistance,Technical Assistance - Svolvaer - Shipselektro,Unidentified Supplier,49556.1,63328.88,2024,8,30.0,13772.779999999999,Technical Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-31 00:00:00,Technical Assistance,Technical Assistance - Svolvaer - Shipselektro,Unidentified Supplier,56828.57,74750.57,2024,8,30.0,17922.000000000007,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-31 00:00:00,Storage & Transport,Loading Service 1 hrs - Skattöra Marina,Unidentified Supplier,1302.31,1283.65,2024,8,30.0,-18.659999999999854,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-31 00:00:00,Purchasing Assistance,Purchase of T-jett Teak Wonder Wood,Unidentified Supplier,2574.67,3957.05,2024,8,30.0,1382.38,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-31 00:00:00,Provisioning,Provisions in Leknes,Unidentified Supplier,20066.62,37389.52,2024,8,30.0,17322.899999999998,Provisioning,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-08-31 00:00:00,Guide Services,Fishing Trip - 02.08.2025,Unidentified Supplier,3527.07,4565.82,2024,8,30.0,1038.7499999999995,Hospitality,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-08-31 00:00:00,Custom Clearance,Custom Clearance - 882675786744,Unidentified Supplier,564.2,929.88,2024,8,30.0,365.67999999999995,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-09-01 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour,Unidentified Supplier,271.27,380.22,2024,8,31.0,108.95000000000005,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-01 00:00:00,2024-09-01 00:00:00,Provisioning,Provisions in Leknes,Unidentified Supplier,23070.06,39102.36,2024,8,31.0,16032.3,Provisioning,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-09-01 00:00:00,Purchasing Assistance,Purchase of T-jett Teak Wonder Wood,Unidentified Supplier,3149.08,3530.86,2024,8,31.0,381.7800000000002,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-01 00:00:00,2024-09-01 00:00:00,Custom Clearance,Custom Clearance - 882675786744,Unidentified Supplier,663.6,817.16,2024,8,31.0,153.55999999999995,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-02 00:00:00,2024-08-31 00:00:00,Purchasing Assistance,Purchase of T-jett Teak Wonder Wood,Unidentified Supplier,3266.26,4360.65,2024,8,29.0,1094.3899999999994,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-02 00:00:00,2024-09-01 00:00:00,Guide Services,Surfing + Sauna,Unidentified Supplier,3668.25,4809.73,2024,8,30.0,1141.4799999999996,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-08-02 00:00:00,2024-09-02 00:00:00,Purchasing Assistance,Remote Controls,Unidentified Supplier,3997.47,4317.83,2024,8,31.0,320.3600000000001,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-03 00:00:00,2024-09-01 00:00:00,Courier,"Handling of Shipments, Delivery and Custom Clearances in Tromso. Shipment - Beneteau Rudder GRP, Construction Navale Bordea - Rope Wire, National Marine Suppliers - High Pressure Motor & Super Yacht Spaares - Fender Covers",Unidentified Supplier,21374.87,22065.59,2024,8,29.0,690.7200000000012,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-03 00:00:00,2024-09-01 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour - Piece Modelisme,Unidentified Supplier,916.06,988.01,2024,8,29.0,71.95000000000005,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-03 00:00:00,2024-09-01 00:00:00,Custom Clearance,Custom Clearance - 882675786744,Unidentified Supplier,638.88,710.55,2024,8,29.0,71.66999999999996,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-03 00:00:00,2024-09-01 00:00:00,Diver Services,Diving - Equipment Rental,Unidentified Supplier,5130.72,6423.61,2024,8,29.0,1292.8899999999994,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-08-03 00:00:00,2024-09-02 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour - Piece Modelisme,Unidentified Supplier,755.57,963.08,2024,8,30.0,207.51,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-03 00:00:00,2024-09-02 00:00:00,Custom Clearance,Custom Clearance - 882675786744,Unidentified Supplier,582.13,904.62,2024,8,30.0,322.49,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-03 00:00:00,2024-09-02 00:00:00,Technical Assistance,Technical Assistance + Spare Parts to Nessie for layup,Unidentified Supplier,24496.5,32581.36,2024,8,30.0,8084.860000000001,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-08-04 00:00:00,2024-09-01 00:00:00,Purchasing Assistance,Purchase of Glycol inc freight to Tromso,Unidentified Supplier,8014.25,9783.9,2024,8,28.0,1769.6499999999996,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-04 00:00:00,2024-09-02 00:00:00,Custom Clearance,Custom Clearance - 882675786744,Unidentified Supplier,549.84,808.61,2024,8,29.0,258.77,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-08-04 00:00:00,2024-09-03 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour - Piece Modelisme,Unidentified Supplier,857.37,1107.67,2024,8,30.0,250.30000000000007,Agency Services,
yacht_2,Bergen Office,Svolvær,2024-08-04 00:00:00,2024-09-03 00:00:00,Technical Assistance,Technical Assistance - Svolvaer - Shipselektro,Unidentified Supplier,49189.12,76046.25,2024,8,30.0,26857.129999999997,Technical Services,
yacht_2,Bergen Office,Svolvær,2024-08-04 00:00:00,2024-09-03 00:00:00,Laundry/Dry Cleaning,Dry Cleaning - Furoria,Unidentified Supplier,11107.14,14872.81,2024,8,30.0,3765.67,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-08-04 00:00:00,2024-09-04 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour - Piece Modelisme,Unidentified Supplier,755.65,1219.4,2024,8,31.0,463.7500000000001,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-29 00:00:00,Port Dues,Port Dues - Tromso,Unidentified Supplier,3183.75,3771.68,2024,9,28.0,587.9299999999998,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-29 00:00:00,Custom Clearance,Custom Clearance - 7213218386 - absorbing mats,Unidentified Supplier,853.87,1203.69,2024,9,28.0,349.82000000000005,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-29 00:00:00,Courier,"Handling of Shipments, Delivery and Custom Clearances in Tromso. Shipment - Beneteau Rudder GRP, Construction Navale Bordea - Rope Wire, National Marine Suppliers - High Pressure Motor & Super Yacht Spaares - Fender Covers",Unidentified Supplier,17032.02,22319.29,2024,9,28.0,5287.27,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-30 00:00:00,Storage & Transport,Try Haul Out in Tromso,Unidentified Supplier,77925.28,92758.36,2024,9,29.0,14833.080000000002,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-30 00:00:00,Transportation,"Transport of Cradle to Storage, Lifting and Storage of Nessie - September",Unidentified Supplier,40317.43,48018.42,2024,9,29.0,7700.989999999998,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-30 00:00:00,Purchasing Assistance,Purchase of Glycol inc freight to Tromso,Unidentified Supplier,7281.32,10971.07,2024,9,29.0,3689.75,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-30 00:00:00,Guide Services,Fishing - Nusfjord - 03.08.2025 and 13.08.2025,Unidentified Supplier,20252.08,32875.19,2024,9,29.0,12623.11,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-09-30 00:00:00,Transfer Service,Transfers - August,Unidentified Supplier,31630.96,35866.37,2024,9,29.0,4235.4100000000035,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-10-01 00:00:00,Port Dues,Port Dues - Tromso,Unidentified Supplier,2980.78,3427.33,2024,9,30.0,446.5499999999997,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-10-01 00:00:00,Custom Clearance,Custom Clearance - 70705920000994295 Super Yacht Spares - Fender Cover,Unidentified Supplier,269.75,311.55,2024,9,30.0,41.80000000000001,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-10-01 00:00:00,Storage & Transport,Storage and Deliveries of Package - Whole Summmer - Leknes,Unidentified Supplier,35785.4,49478.34,2024,9,30.0,13692.939999999995,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-10-01 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour,Unidentified Supplier,316.75,379.55,2024,9,30.0,62.80000000000001,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-10-01 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour,Unidentified Supplier,323.38,363.16,2024,9,30.0,39.78000000000003,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-10-02 00:00:00,Guide Services,Rental of E-bikes - cancellation fee,Unidentified Supplier,2235.07,2931.48,2024,9,31.0,696.4099999999999,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-09-01 00:00:00,2024-10-02 00:00:00,Marina Water Fees,Waste Container - Gravdal Marina,Unidentified Supplier,3883.55,5522.13,2024,9,31.0,1638.58,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-09-02 00:00:00,2024-10-01 00:00:00,Technical Assistance,Technical Assistance + Spare Parts to Nessie for layup,Unidentified Supplier,26645.51,34064.53,2024,9,29.0,7419.02,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-09-02 00:00:00,2024-10-01 00:00:00,Storage Arrangements,Storage of Nessie - October,Unidentified Supplier,11438.64,16360.14,2024,9,29.0,4921.5,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-02 00:00:00,2024-10-02 00:00:00,Guide Services,Rental of E-Bikes,Unidentified Supplier,6003.56,9315.85,2024,9,30.0,3312.29,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-09-02 00:00:00,2024-10-02 00:00:00,Carpenter Service,Technician for Miele G6260,Unidentified Supplier,8055.24,9041.81,2024,9,30.0,986.5699999999997,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-09-03 00:00:00,2024-10-01 00:00:00,Storage Arrangements,Storage of Nessie - October,Unidentified Supplier,10466.72,16435.92,2024,9,28.0,5969.199999999999,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-03 00:00:00,2024-10-01 00:00:00,Transportation,"Transport of Cradle to Storage, Lifting and Storage of Nessie - September",Unidentified Supplier,38378.33,55748.49,2024,9,28.0,17370.159999999996,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-09-03 00:00:00,2024-10-04 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour - Piece Modelisme,Unidentified Supplier,841.27,1204.89,2024,9,31.0,363.6200000000001,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-04 00:00:00,2024-10-04 00:00:00,Port Dues,Port Dues - Svolvaer,Unidentified Supplier,785.3,1070.65,2024,9,30.0,285.35000000000014,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-09-04 00:00:00,2024-10-04 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour,Unidentified Supplier,298.44,416.02,2024,9,30.0,117.57999999999998,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-04 00:00:00,2024-10-05 00:00:00,Custom Clearance,Custom Clearance - 70705920000995094 Benoil Dour,Unidentified Supplier,289.73,402.96,2024,9,31.0,113.22999999999996,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-09-04 00:00:00,2024-10-05 00:00:00,Provisioning,Provisions - Boroya,Unidentified Supplier,33364.9,37285.93,2024,9,31.0,3921.029999999999,Provisioning,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-30 00:00:00,Purchasing Assistance,Parking Ticket - Rental Car,Unidentified Supplier,547.61,646.8,2024,10,29.0,99.18999999999994,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-30 00:00:00,Storage & Transport,Loading Service 1 hrs - Skattöra Marina,Unidentified Supplier,1243.07,1205.79,2024,10,29.0,-37.27999999999997,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-30 00:00:00,Storage Arrangements,Storage 4110 - Tromso - Second Space,Unidentified Supplier,6661.42,7593.87,2024,10,29.0,932.4499999999998,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-30 00:00:00,Port Dues,Port Dues - Tromso,Unidentified Supplier,3454.45,3626.43,2024,10,29.0,171.98000000000002,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-30 00:00:00,Port Dues,Port Dues - Tromsö,Unidentified Supplier,3460.88,3157.89,2024,10,29.0,-302.99000000000024,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-30 00:00:00,Marina Water Fees,Waste Handling - Outside of Tromso,Unidentified Supplier,18875.41,20881.42,2024,10,29.0,2006.0099999999984,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-30 00:00:00,Purchasing Assistance,Ferry Tickets - Skervoy - Tromso,Unidentified Supplier,2329.95,2702.2,2024,10,29.0,372.25,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-31 00:00:00,Guide Services,Guide for Salmon Museum Akvakultur in Vesterålen 11-07-2025 and 07-08-2025,Unidentified Supplier,1924.8,2014.41,2024,10,30.0,89.61000000000013,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-10-31 00:00:00,Purchasing Assistance,Ferry Tickets - Skervoy - Tromso,Unidentified Supplier,907.51,1399.2,2024,10,30.0,491.69000000000005,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-01 00:00:00,2024-11-01 00:00:00,Storage Arrangements,Rent of Storage Space in Tromso inc 10% discount - October,Unidentified Supplier,6306.98,7930.45,2024,10,31.0,1623.4700000000003,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-02 00:00:00,2024-10-30 00:00:00,Custom Clearance,Custom Clearance - 7213218386 - absorbing mats,Unidentified Supplier,1000.01,1100.01,2024,10,28.0,100.0,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-02 00:00:00,2024-10-31 00:00:00,Storage Arrangements,Storage Costs - 3 Catamarans - October,Unidentified Supplier,80168.96,92086.96,2024,10,29.0,11918.0,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-02 00:00:00,2024-10-31 00:00:00,Port Dues,Port Dues - Tromso,Unidentified Supplier,2839.75,3832.13,2024,10,29.0,992.3800000000001,Port Marina,
yacht_2,Bergen Office,Tromsø,2024-10-02 00:00:00,2024-11-01 00:00:00,Purchasing Assistance,Parking Ticket - Rental Car,Unidentified Supplier,464.25,563.4,2024,10,30.0,99.14999999999998,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-03 00:00:00,2024-11-01 00:00:00,Storage Arrangements,Service of Nessie - November,Unidentified Supplier,29657.47,41865.01,2024,10,29.0,12207.54,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-03 00:00:00,2024-11-02 00:00:00,Car Rental,Rental Car - Tromso,Unidentified Supplier,8847.67,11009.55,2024,10,30.0,2161.879999999999,Hospitality,
yacht_2,Bergen Office,Tromsø,2024-10-03 00:00:00,2024-11-03 00:00:00,Storage Arrangements,Storage Costs - Cats - November 2025,Unidentified Supplier,77961.18,104072.35,2024,10,31.0,26111.170000000013,Agency Services,
yacht_2,Bergen Office,Tromsø,2024-10-04 00:00:00,2024-11-02 00:00:00,Technical Assistance,Technician for AIS - MA#114,Unidentified Supplier,9500.06,12742.64,2024,10,29.0,3242.58,Technical Services,
yacht_2,Bergen Office,Tromsø,2024-10-04 00:00:00,2024-11-02 00:00:00,Storage Arrangements,Winter Storage Cost for the Cats - September - 18 Days Lift Rental for docking the cats Flushing/Cleaning Hull inc overtime for staff,Unidentified Supplier,36746.01,42672.57,2024,10,29.0,5926.559999999998,Agency Services,
yacht_3,Bergen Office,Bergen,2020-05-02 00:00:00,2020-06-05 00:00:00,Transfer Service,Owners + Guests in and around Bergen,Unidentified Supplier,8411.96,9412.95,2020,5,34.0,1000.9900000000016,Hospitality,
yacht_3,Bergen Office,Bergen,2020-05-02 00:00:00,2020-06-06 00:00:00,Port Dues,Port Dues - Tromso,Unidentified Supplier,5766.64,6086.48,2020,5,35.0,319.83999999999924,Port Marina,
yacht_3,Bergen Office,Bergen,2020-05-03 00:00:00,2020-06-07 00:00:00,Port Dues,Port Dues - Bergen,Unidentified Supplier,16487.39,16172.51,2020,5,35.0,-314.8799999999992,Port Marina,
yacht_3,Bergen Office,Bergen,2020-05-04 00:00:00,2020-06-06 00:00:00,Custom Clearance,Custom Clearance - Winches,Unidentified Supplier,721.77,670.06,2020,5,33.0,-51.710000000000036,Agency Services,
yacht_3,Bergen Office,Bergen,2020-05-04 00:00:00,2020-06-07 00:00:00,Fuel - Diesel,Fuel - Tromsö,Unidentified Supplier,84117.61,112710.17,2020,5,34.0,28592.559999999998,Bunkering,
yacht_3,Bergen Office,Bergen,2020-05-05 00:00:00,2020-06-07 00:00:00,Car Rental,Rental Car - Tromsö,Unidentified Supplier,6013.78,6983.27,2020,5,33.0,969.4900000000007,Hospitality,
yacht_3,Bergen Office,Bergen,2020-05-06 00:00:00,2020-06-09 00:00:00,Transfer Service,Transfer - Richard to Hotel - Bergen,Unidentified Supplier,417.99,570.04,2020,5,34.0,152.04999999999995,Hospitality,
yacht_3,Bergen Office,Bergen,2020-05-07 00:00:00,2020-06-10 00:00:00,Technician,Tachnician - Steel Welding - Bergen,Unidentified Supplier,18371.85,24539.39,2020,5,34.0,6167.540000000001,Technical Services,
yacht_3,Bergen Office,Bergen,2020-05-08 00:00:00,2020-06-11 00:00:00,Transfer Service,Transfer of guests to Airport in Ålesund,Unidentified Supplier,2383.57,3228.73,2020,5,34.0,845.1599999999999,Hospitality,
yacht_3,Bergen Office,Bergen,2020-05-08 00:00:00,2020-06-12 00:00:00,Transfer Service,Transfer Service - Disembarking Crew - Bergen,Unidentified Supplier,1610.96,2168.26,2020,5,35.0,557.3000000000002,Hospitality,
yacht_3,Bergen Office,Bergen,2020-06-06 00:00:00,2020-07-11 00:00:00,Delivery Charge,Delivery of provisioning,Unidentified Supplier,1167.62,1783.6,2020,6,35.0,615.98,Agency Services,
yacht_3,Bergen Office,Bergen,2020-06-07 00:00:00,2020-07-12 00:00:00,Purchasing Assistance,Shopping & purchase assistance in Bergen & Ålesund,Unidentified Supplier,13298.63,20060.91,2020,6,35.0,6762.280000000001,Agency Services,
yacht_3,Bergen Office,Bergen,2020-07-02 00:00:00,2020-08-06 00:00:00,Fuel - Diesel,Fuel - Bergen,Unidentified Supplier,88148.52,118651.21,2020,7,35.0,30502.690000000002,Bunkering,
yacht_3,Bergen Office,Bergen,2020-07-03 00:00:00,2020-08-07 00:00:00,Port Dues,Port Dues - Longyearbyen,Unidentified Supplier,9083.79,9721.49,2020,7,35.0,637.6999999999989,Port Marina,
yacht_3,Bergen Office,Bergen,2020-07-04 00:00:00,2020-08-06 00:00:00,Port Dues,Port Dues - Bergen,Unidentified Supplier,6584.32,7062.1,2020,7,33.0,477.78000000000065,Port Marina,
yacht_3,Bergen Office,Bergen,2020-07-05 00:00:00,2020-08-07 00:00:00,Immigration Formalities,Passport Stamp - Tromsö,,0.0,634.53,2020,7,33.0,634.53,Agency Services,
yacht_3,Copenhagen Office,København,2020-07-11 00:00:00,2020-07-15 00:00:00,Mooring/Unmooring Assistance,Mooring in Skagen,Unidentified Supplier,1613.33,2423.3,2020,7,4.0,809.9700000000003,Port Marina,
yacht_3,Copenhagen Office,København,2020-07-12 00:00:00,2020-07-15 00:00:00,Transfer Service,Transfers Owners - Copenhagen,Unidentified Supplier,2864.16,3071.49,2020,7,3.0,207.32999999999993,Hospitality,
yacht_3,Copenhagen Office,København,2020-07-13 00:00:00,2020-07-16 00:00:00,Technical Assistance,Towage Assistance - Skagen,Unidentified Supplier,3746.26,4230.05,2020,7,3.0,483.78999999999996,Technical Services,
yacht_3,Copenhagen Office,København,2020-07-16 00:00:00,2020-07-19 00:00:00,Technical Assistance,AC Technician,Unidentified Supplier,6513.29,8375.99,2020,7,3.0,1862.6999999999998,Technical Services,
yacht_3,Copenhagen Office,København,2020-08-11 00:00:00,2020-08-13 00:00:00,Purchasing Assistance,Purchase of Awlwash,Unidentified Supplier,872.31,932.39,2020,8,2.0,60.08000000000004,Agency Services,
yacht_3,Copenhagen Office,København,2020-08-16 00:00:00,2020-08-19 00:00:00,Fuel - Diesel,Fuel in Denmark,Unidentified Supplier,77355.46,83350.87,2020,8,3.0,5995.409999999989,Bunkering,
